sub,run,condition,gain,loss,RT,accept,response_int,participant_response
008,03,equalRange,20,11,1.561,0,1.0,strongly_reject
008,03,equalRange,15,10,0.936,0,1.0,strongly_reject
008,03,equalRange,13,20,1.145,0,1.0,strongly_reject
008,03,equalRange,8,20,1.042,0,1.0,strongly_reject
008,03,equalRange,17,10,1.768,0,1.0,strongly_reject
008,03,equalRange,5,16,1.142,0,1.0,strongly_reject
008,03,equalRange,17,7,1.457,0,1.0,strongly_reject
008,03,equalRange,5,12,1.041,0,1.0,strongly_reject
008,03,equalRange,13,10,1.04,0,1.0,strongly_reject
008,03,equalRange,7,7,1.144,0,1.0,strongly_reject
008,03,equalRange,10,5,1.874,1,3.0,weakly_accept
008,03,equalRange,9,7,1.041,0,1.0,strongly_reject
008,03,equalRange,14,13,1.352,0,1.0,strongly_reject
008,03,equalRange,12,15,0.936,0,1.0,strongly_reject
008,03,equalRange,8,15,1.451,0,1.0,strongly_reject
008,03,equalRange,9,15,1.559,0,1.0,strongly_reject
008,03,equalRange,13,17,1.457,0,1.0,strongly_reject
008,03,equalRange,13,13,1.247,0,1.0,strongly_reject
008,03,equalRange,9,20,1.249,0,1.0,strongly_reject
008,03,equalRange,7,18,1.767,0,1.0,strongly_reject
008,03,equalRange,15,5,1.561,1,4.0,strongly_accept
008,03,equalRange,20,20,1.248,0,1.0,strongly_reject
008,03,equalRange,15,20,1.456,0,1.0,strongly_reject
008,03,equalRange,19,11,1.561,0,1.0,strongly_reject
008,03,equalRange,9,8,1.04,0,1.0,strongly_reject
008,03,equalRange,8,8,0.937,0,1.0,strongly_reject
008,03,equalRange,20,17,0.936,0,1.0,strongly_reject
008,03,equalRange,9,5,1.143,0,1.0,strongly_reject
008,03,equalRange,13,19,1.042,0,1.0,strongly_reject
008,03,equalRange,12,19,1.041,0,1.0,strongly_reject
008,03,equalRange,15,14,0.937,0,1.0,strongly_reject
008,03,equalRange,13,6,1.04,0,1.0,strongly_reject
008,03,equalRange,6,5,0.833,0,1.0,strongly_reject
008,03,equalRange,9,18,1.559,0,1.0,strongly_reject
008,03,equalRange,20,16,1.247,0,1.0,strongly_reject
008,03,equalRange,12,17,0.937,0,1.0,strongly_reject
008,03,equalRange,14,14,1.353,0,1.0,strongly_reject
008,03,equalRange,20,7,1.872,1,4.0,strongly_accept
008,03,equalRange,10,14,1.25,0,1.0,strongly_reject
008,03,equalRange,20,13,0.935,0,1.0,strongly_reject
008,03,equalRange,19,14,1.769,0,1.0,strongly_reject
008,03,equalRange,5,10,1.353,0,1.0,strongly_reject
008,03,equalRange,20,6,1.561,1,4.0,strongly_accept
008,03,equalRange,5,6,0.937,0,1.0,strongly_reject
008,03,equalRange,8,10,0.938,0,1.0,strongly_reject
008,03,equalRange,5,13,0.936,0,1.0,strongly_reject
008,03,equalRange,13,12,1.041,0,1.0,strongly_reject
008,03,equalRange,6,12,1.145,0,1.0,strongly_reject
008,03,equalRange,9,11,1.145,0,1.0,strongly_reject
008,03,equalRange,13,9,1.562,0,1.0,strongly_reject
008,03,equalRange,9,9,1.248,0,1.0,strongly_reject
008,04,equalRange,10,6,1.043,0,1.0,strongly_reject
008,04,equalRange,13,18,1.249,0,1.0,strongly_reject
008,04,equalRange,11,18,1.667,0,1.0,strongly_reject
008,04,equalRange,10,11,0.939,0,1.0,strongly_reject
008,04,equalRange,17,6,1.565,1,4.0,strongly_accept
008,04,equalRange,15,13,1.04,0,1.0,strongly_reject
008,04,equalRange,9,10,1.356,0,1.0,strongly_reject
008,04,equalRange,20,10,1.773,1,3.0,weakly_accept
008,04,equalRange,17,5,1.355,1,4.0,strongly_accept
008,04,equalRange,15,19,1.253,0,1.0,strongly_reject
008,04,equalRange,20,5,1.356,1,4.0,strongly_accept
008,04,equalRange,15,17,1.25,0,1.0,strongly_reject
008,04,equalRange,12,7,1.77,1,4.0,strongly_accept
008,04,equalRange,6,11,1.253,0,1.0,strongly_reject
008,04,equalRange,14,8,2.188,1,3.0,weakly_accept
008,04,equalRange,9,13,1.976,0,1.0,strongly_reject
008,04,equalRange,19,19,1.461,0,1.0,strongly_reject
008,04,equalRange,6,6,0.938,0,1.0,strongly_reject
008,04,equalRange,18,15,0.938,0,1.0,strongly_reject
008,04,equalRange,18,11,0.94,0,1.0,strongly_reject
008,04,equalRange,7,8,0.94,0,1.0,strongly_reject
008,04,equalRange,14,16,1.044,0,1.0,strongly_reject
008,04,equalRange,11,7,1.77,0,1.0,strongly_reject
008,04,equalRange,18,9,2.292,1,3.0,weakly_accept
008,04,equalRange,16,12,1.563,0,1.0,strongly_reject
008,04,equalRange,19,20,1.042,0,1.0,strongly_reject
008,04,equalRange,7,6,1.043,0,1.0,strongly_reject
008,04,equalRange,17,14,0.94,0,1.0,strongly_reject
008,04,equalRange,18,10,1.25,0,1.0,strongly_reject
008,04,equalRange,16,9,1.666,0,1.0,strongly_reject
008,04,equalRange,11,8,1.562,0,1.0,strongly_reject
008,04,equalRange,8,16,1.355,0,1.0,strongly_reject
008,04,equalRange,15,12,1.458,0,1.0,strongly_reject
008,04,equalRange,18,17,1.77,0,1.0,strongly_reject
008,04,equalRange,10,10,1.355,0,1.0,strongly_reject
008,04,equalRange,11,10,1.147,0,1.0,strongly_reject
008,04,equalRange,8,12,1.666,0,1.0,strongly_reject
008,04,equalRange,18,14,1.46,0,1.0,strongly_reject
008,04,equalRange,10,17,1.668,0,1.0,strongly_reject
008,04,equalRange,8,6,0.939,0,1.0,strongly_reject
008,04,equalRange,7,10,1.25,0,1.0,strongly_reject
008,04,equalRange,16,15,1.249,0,1.0,strongly_reject
008,04,equalRange,8,19,1.457,0,1.0,strongly_reject
008,04,equalRange,10,15,0.835,0,1.0,strongly_reject
008,04,equalRange,12,14,1.043,0,1.0,strongly_reject
008,04,equalRange,6,18,1.249,0,1.0,strongly_reject
008,04,equalRange,20,14,1.98,0,1.0,strongly_reject
008,04,equalRange,13,7,2.08,0,1.0,strongly_reject
008,04,equalRange,7,19,1.67,0,1.0,strongly_reject
008,04,equalRange,10,20,1.667,0,1.0,strongly_reject
008,04,equalRange,19,7,1.667,1,4.0,strongly_accept
008,04,equalRange,16,20,2.188,0,1.0,strongly_reject
008,04,equalRange,10,16,1.145,0,1.0,strongly_reject
008,04,equalRange,15,16,1.563,0,1.0,strongly_reject
008,04,equalRange,16,11,1.459,0,1.0,strongly_reject
008,04,equalRange,7,20,1.354,0,1.0,strongly_reject
008,04,equalRange,16,8,2.19,1,3.0,weakly_accept
008,04,equalRange,15,8,3.228,1,3.0,weakly_accept
008,04,equalRange,18,19,1.147,0,1.0,strongly_reject
008,04,equalRange,7,14,1.044,0,1.0,strongly_reject
008,04,equalRange,5,9,1.145,0,1.0,strongly_reject
008,04,equalRange,5,15,1.563,0,1.0,strongly_reject
008,04,equalRange,12,18,1.355,0,1.0,strongly_reject
008,04,equalRange,6,16,1.044,0,1.0,strongly_reject
009,01,equalIndifference,10,18,3.326,0,2.0,weakly_reject
009,01,equalIndifference,16,13,0.0,0,,NoResp
009,01,equalIndifference,18,14,1.56,1,3.0,weakly_accept
009,01,equalIndifference,34,8,1.249,1,4.0,strongly_accept
009,01,equalIndifference,24,17,2.496,1,4.0,strongly_accept
009,01,equalIndifference,10,15,1.768,0,2.0,weakly_reject
009,01,equalIndifference,18,20,1.873,0,1.0,strongly_reject
009,01,equalIndifference,12,10,1.974,0,2.0,weakly_reject
009,01,equalIndifference,20,15,2.185,1,3.0,weakly_accept
009,01,equalIndifference,36,8,1.351,1,4.0,strongly_accept
009,01,equalIndifference,40,12,1.145,1,4.0,strongly_accept
009,01,equalIndifference,10,10,1.665,0,2.0,weakly_reject
009,01,equalIndifference,12,19,1.769,0,1.0,strongly_reject
009,01,equalIndifference,38,14,1.664,1,4.0,strongly_accept
009,01,equalIndifference,30,10,1.561,1,4.0,strongly_accept
009,01,equalIndifference,10,7,1.873,0,2.0,weakly_reject
009,01,equalIndifference,28,17,2.182,1,3.0,weakly_accept
009,01,equalIndifference,36,10,1.247,1,4.0,strongly_accept
009,01,equalIndifference,28,9,1.352,1,4.0,strongly_accept
009,01,equalIndifference,22,19,2.082,0,2.0,weakly_reject
009,01,equalIndifference,16,16,1.974,0,1.0,strongly_reject
009,01,equalIndifference,14,14,1.559,0,1.0,strongly_reject
009,01,equalIndifference,38,9,1.143,1,4.0,strongly_accept
009,01,equalIndifference,32,20,1.561,1,3.0,weakly_accept
009,01,equalIndifference,38,6,1.144,1,4.0,strongly_accept
009,01,equalIndifference,14,9,2.392,0,2.0,weakly_reject
009,01,equalIndifference,24,13,1.562,1,3.0,weakly_accept
009,01,equalIndifference,20,8,1.353,1,4.0,strongly_accept
009,01,equalIndifference,34,19,1.769,1,3.0,weakly_accept
009,01,equalIndifference,34,13,1.455,1,4.0,strongly_accept
009,01,equalIndifference,14,6,1.973,0,2.0,weakly_reject
009,01,equalIndifference,32,14,2.079,1,4.0,strongly_accept
009,01,equalIndifference,16,6,1.976,1,3.0,weakly_accept
009,01,equalIndifference,28,20,1.974,0,2.0,weakly_reject
009,01,equalIndifference,28,5,1.353,1,4.0,strongly_accept
009,01,equalIndifference,24,9,1.766,1,4.0,strongly_accept
009,01,equalIndifference,12,9,1.664,0,2.0,weakly_reject
009,01,equalIndifference,40,18,1.768,1,3.0,weakly_accept
009,01,equalIndifference,38,15,1.972,1,4.0,strongly_accept
009,01,equalIndifference,20,5,1.247,1,4.0,strongly_accept
009,01,equalIndifference,28,8,1.353,1,4.0,strongly_accept
009,01,equalIndifference,22,10,2.186,1,4.0,strongly_accept
009,01,equalIndifference,16,5,1.87,1,3.0,weakly_accept
009,01,equalIndifference,30,8,1.354,1,4.0,strongly_accept
009,01,equalIndifference,38,19,1.247,1,4.0,strongly_accept
009,01,equalIndifference,36,7,1.038,1,4.0,strongly_accept
009,01,equalIndifference,38,20,1.662,1,3.0,weakly_accept
009,01,equalIndifference,30,14,2.286,1,4.0,strongly_accept
009,01,equalIndifference,16,17,1.869,0,1.0,strongly_reject
009,01,equalIndifference,20,20,1.457,0,1.0,strongly_reject
009,01,equalIndifference,30,17,1.976,1,3.0,weakly_accept
009,01,equalIndifference,22,11,2.705,0,2.0,weakly_reject
009,01,equalIndifference,32,5,1.977,1,4.0,strongly_accept
009,01,equalIndifference,20,9,1.978,1,4.0,strongly_accept
009,01,equalIndifference,34,14,1.978,1,4.0,strongly_accept
009,01,equalIndifference,24,14,2.912,1,4.0,strongly_accept
009,01,equalIndifference,10,20,1.758,0,1.0,strongly_reject
009,01,equalIndifference,36,12,1.977,1,4.0,strongly_accept
009,01,equalIndifference,22,8,1.353,1,4.0,strongly_accept
009,01,equalIndifference,26,9,1.249,1,4.0,strongly_accept
009,01,equalIndifference,32,13,1.353,1,4.0,strongly_accept
009,01,equalIndifference,26,16,1.352,1,3.0,weakly_accept
009,01,equalIndifference,32,12,1.77,1,4.0,strongly_accept
009,01,equalIndifference,20,7,1.142,1,4.0,strongly_accept
009,02,equalIndifference,18,17,2.079,0,2.0,weakly_reject
009,02,equalIndifference,24,15,1.767,1,3.0,weakly_accept
009,02,equalIndifference,40,8,1.04,1,4.0,strongly_accept
009,02,equalIndifference,18,6,2.184,1,3.0,weakly_accept
009,02,equalIndifference,40,17,2.185,1,3.0,weakly_accept
009,02,equalIndifference,30,7,1.142,1,4.0,strongly_accept
009,02,equalIndifference,22,16,1.457,1,3.0,weakly_accept
009,02,equalIndifference,34,15,1.873,1,3.0,weakly_accept
009,02,equalIndifference,40,10,1.353,1,4.0,strongly_accept
009,02,equalIndifference,40,5,1.246,1,4.0,strongly_accept
009,02,equalIndifference,40,7,1.04,1,4.0,strongly_accept
009,02,equalIndifference,36,11,2.184,1,4.0,strongly_accept
009,02,equalIndifference,18,10,1.976,0,2.0,weakly_reject
009,02,equalIndifference,12,15,1.769,0,1.0,strongly_reject
009,02,equalIndifference,20,16,2.287,0,2.0,weakly_reject
009,02,equalIndifference,16,15,1.872,0,2.0,weakly_reject
009,02,equalIndifference,40,15,2.392,1,4.0,strongly_accept
009,02,equalIndifference,38,13,1.872,1,4.0,strongly_accept
009,02,equalIndifference,26,18,1.766,1,3.0,weakly_accept
009,02,equalIndifference,16,20,1.769,0,1.0,strongly_reject
009,02,equalIndifference,28,16,2.912,1,4.0,strongly_accept
009,02,equalIndifference,24,16,1.249,1,3.0,weakly_accept
009,02,equalIndifference,24,20,1.976,0,2.0,weakly_reject
009,02,equalIndifference,36,14,1.144,1,4.0,strongly_accept
009,02,equalIndifference,10,19,1.351,0,1.0,strongly_reject
009,02,equalIndifference,20,11,1.558,1,3.0,weakly_accept
009,02,equalIndifference,12,8,1.873,0,2.0,weakly_reject
009,02,equalIndifference,28,18,1.977,1,3.0,weakly_accept
009,02,equalIndifference,36,9,1.039,1,4.0,strongly_accept
009,02,equalIndifference,30,20,1.871,1,3.0,weakly_accept
009,02,equalIndifference,32,11,1.556,1,4.0,strongly_accept
009,02,equalIndifference,12,6,1.769,0,2.0,weakly_reject
009,02,equalIndifference,16,7,2.392,1,3.0,weakly_accept
009,02,equalIndifference,30,16,2.496,1,3.0,weakly_accept
009,02,equalIndifference,32,7,1.248,1,4.0,strongly_accept
009,02,equalIndifference,34,12,1.353,1,4.0,strongly_accept
009,02,equalIndifference,10,12,1.457,0,1.0,strongly_reject
009,02,equalIndifference,14,10,1.768,0,2.0,weakly_reject
009,02,equalIndifference,16,11,2.287,0,2.0,weakly_reject
009,02,equalIndifference,32,15,2.704,1,3.0,weakly_accept
009,02,equalIndifference,28,7,1.353,1,4.0,strongly_accept
009,02,equalIndifference,16,8,1.767,1,3.0,weakly_accept
009,02,equalIndifference,34,7,1.041,1,4.0,strongly_accept
009,02,equalIndifference,12,14,1.456,0,1.0,strongly_reject
009,02,equalIndifference,38,18,1.56,1,3.0,weakly_accept
009,02,equalIndifference,20,6,2.29,1,4.0,strongly_accept
009,02,equalIndifference,10,16,1.661,0,1.0,strongly_reject
009,02,equalIndifference,12,18,1.145,0,1.0,strongly_reject
009,02,equalIndifference,16,9,3.221,1,3.0,weakly_accept
009,02,equalIndifference,18,11,2.289,1,3.0,weakly_accept
009,02,equalIndifference,24,11,2.495,1,3.0,weakly_accept
009,02,equalIndifference,26,13,2.702,1,3.0,weakly_accept
009,02,equalIndifference,22,18,1.248,0,2.0,weakly_reject
009,02,equalIndifference,14,18,1.453,0,1.0,strongly_reject
009,02,equalIndifference,30,11,1.248,1,4.0,strongly_accept
009,02,equalIndifference,36,19,2.079,1,3.0,weakly_accept
009,02,equalIndifference,30,18,1.873,1,3.0,weakly_accept
009,02,equalIndifference,20,18,2.392,0,1.0,strongly_reject
009,02,equalIndifference,18,8,1.249,1,4.0,strongly_accept
009,02,equalIndifference,30,12,1.457,1,4.0,strongly_accept
009,02,equalIndifference,34,20,2.809,1,3.0,weakly_accept
009,02,equalIndifference,24,6,1.144,1,4.0,strongly_accept
009,02,equalIndifference,26,11,1.457,1,4.0,strongly_accept
009,02,equalIndifference,26,5,1.662,1,4.0,strongly_accept
009,03,equalIndifference,14,17,1.561,0,1.0,strongly_reject
009,03,equalIndifference,40,13,1.663,1,3.0,weakly_accept
009,03,equalIndifference,14,5,1.766,1,3.0,weakly_accept
009,03,equalIndifference,10,14,1.248,0,1.0,strongly_reject
009,03,equalIndifference,38,10,1.456,1,4.0,strongly_accept
009,03,equalIndifference,34,18,1.871,1,3.0,weakly_accept
009,03,equalIndifference,34,10,1.457,1,4.0,strongly_accept
009,03,equalIndifference,22,15,2.079,1,3.0,weakly_accept
009,03,equalIndifference,40,14,1.456,1,4.0,strongly_accept
009,03,equalIndifference,40,6,1.354,1,4.0,strongly_accept
009,03,equalIndifference,24,8,1.558,1,4.0,strongly_accept
009,03,equalIndifference,22,14,1.873,1,3.0,weakly_accept
009,03,equalIndifference,18,9,2.289,1,3.0,weakly_accept
009,03,equalIndifference,36,17,2.077,1,3.0,weakly_accept
009,03,equalIndifference,32,9,1.142,1,4.0,strongly_accept
009,03,equalIndifference,36,6,0.934,1,4.0,strongly_accept
009,03,equalIndifference,32,18,1.562,1,3.0,weakly_accept
009,03,equalIndifference,28,19,1.458,1,3.0,weakly_accept
009,03,equalIndifference,12,5,1.974,1,3.0,weakly_accept
009,03,equalIndifference,22,12,1.665,1,3.0,weakly_accept
009,03,equalIndifference,10,5,1.873,1,3.0,weakly_accept
009,03,equalIndifference,36,13,1.765,1,4.0,strongly_accept
009,03,equalIndifference,38,11,1.248,1,4.0,strongly_accept
009,03,equalIndifference,10,8,1.665,0,2.0,weakly_reject
009,03,equalIndifference,32,16,2.496,1,3.0,weakly_accept
009,03,equalIndifference,24,12,1.457,1,3.0,weakly_accept
009,03,equalIndifference,32,6,1.144,1,4.0,strongly_accept
009,03,equalIndifference,32,19,1.559,1,3.0,weakly_accept
009,03,equalIndifference,14,19,1.559,0,1.0,strongly_reject
009,03,equalIndifference,20,12,3.016,1,3.0,weakly_accept
009,03,equalIndifference,32,17,2.185,1,3.0,weakly_accept
009,03,equalIndifference,26,8,1.559,1,4.0,strongly_accept
009,03,equalIndifference,30,13,1.352,1,4.0,strongly_accept
009,03,equalIndifference,14,11,2.08,0,2.0,weakly_reject
009,03,equalIndifference,28,14,1.352,1,3.0,weakly_accept
009,03,equalIndifference,36,15,1.561,1,4.0,strongly_accept
009,03,equalIndifference,16,14,2.079,0,2.0,weakly_reject
009,03,equalIndifference,14,20,1.352,0,1.0,strongly_reject
009,03,equalIndifference,34,17,1.768,1,3.0,weakly_accept
009,03,equalIndifference,26,10,3.014,1,3.0,weakly_accept
009,03,equalIndifference,10,13,1.663,0,1.0,strongly_reject
009,03,equalIndifference,20,19,1.663,0,1.0,strongly_reject
009,03,equalIndifference,30,15,2.081,1,3.0,weakly_accept
009,03,equalIndifference,10,9,1.974,0,2.0,weakly_reject
009,03,equalIndifference,40,9,1.246,1,4.0,strongly_accept
009,03,equalIndifference,12,12,2.184,0,1.0,strongly_reject
009,03,equalIndifference,18,18,1.142,0,1.0,strongly_reject
009,03,equalIndifference,16,19,2.285,0,1.0,strongly_reject
009,03,equalIndifference,16,12,1.663,0,1.0,strongly_reject
009,03,equalIndifference,24,19,1.871,0,2.0,weakly_reject
009,03,equalIndifference,28,12,1.971,1,3.0,weakly_accept
009,03,equalIndifference,30,5,1.04,1,4.0,strongly_accept
009,03,equalIndifference,36,5,0.935,1,4.0,strongly_accept
009,03,equalIndifference,22,17,2.491,1,3.0,weakly_accept
009,03,equalIndifference,22,5,1.249,1,4.0,strongly_accept
009,03,equalIndifference,12,16,1.352,0,1.0,strongly_reject
009,03,equalIndifference,20,14,1.665,1,3.0,weakly_accept
009,03,equalIndifference,18,16,2.392,0,2.0,weakly_reject
009,03,equalIndifference,40,19,1.768,1,3.0,weakly_accept
009,03,equalIndifference,38,5,1.664,1,4.0,strongly_accept
009,03,equalIndifference,26,7,2.283,1,4.0,strongly_accept
009,03,equalIndifference,22,6,1.353,1,4.0,strongly_accept
009,03,equalIndifference,24,7,1.351,1,4.0,strongly_accept
009,03,equalIndifference,28,11,1.351,1,4.0,strongly_accept
009,04,equalIndifference,36,20,1.45,1,3.0,weakly_accept
009,04,equalIndifference,14,15,1.559,0,1.0,strongly_reject
009,04,equalIndifference,32,8,1.249,1,4.0,strongly_accept
009,04,equalIndifference,40,16,1.872,1,4.0,strongly_accept
009,04,equalIndifference,18,7,1.665,1,3.0,weakly_accept
009,04,equalIndifference,28,6,1.664,1,4.0,strongly_accept
009,04,equalIndifference,20,13,1.349,1,3.0,weakly_accept
009,04,equalIndifference,10,6,2.281,1,3.0,weakly_accept
009,04,equalIndifference,10,11,1.353,0,1.0,strongly_reject
009,04,equalIndifference,16,10,2.497,1,3.0,weakly_accept
009,04,equalIndifference,34,5,1.35,1,4.0,strongly_accept
009,04,equalIndifference,30,19,1.561,1,3.0,weakly_accept
009,04,equalIndifference,12,13,1.351,0,1.0,strongly_reject
009,04,equalIndifference,16,18,1.351,0,1.0,strongly_reject
009,04,equalIndifference,28,13,2.288,1,4.0,strongly_accept
009,04,equalIndifference,26,15,2.702,1,3.0,weakly_accept
009,04,equalIndifference,24,10,2.392,1,3.0,weakly_accept
009,04,equalIndifference,22,9,1.144,1,4.0,strongly_accept
009,04,equalIndifference,22,20,2.079,0,1.0,strongly_reject
009,04,equalIndifference,18,13,2.392,0,2.0,weakly_reject
009,04,equalIndifference,26,12,2.288,1,3.0,weakly_accept
009,04,equalIndifference,14,7,1.349,1,3.0,weakly_accept
009,04,equalIndifference,38,17,2.808,1,4.0,strongly_accept
009,04,equalIndifference,28,15,2.284,1,3.0,weakly_accept
009,04,equalIndifference,12,11,1.456,0,1.0,strongly_reject
009,04,equalIndifference,36,18,2.182,1,3.0,weakly_accept
009,04,equalIndifference,38,7,0.937,1,4.0,strongly_accept
009,04,equalIndifference,26,19,2.909,1,3.0,weakly_accept
009,04,equalIndifference,14,16,1.352,0,1.0,strongly_reject
009,04,equalIndifference,14,8,1.453,1,3.0,weakly_accept
009,04,equalIndifference,38,8,1.041,1,4.0,strongly_accept
009,04,equalIndifference,12,20,1.35,0,1.0,strongly_reject
009,04,equalIndifference,34,6,1.248,1,4.0,strongly_accept
009,04,equalIndifference,30,6,1.351,1,4.0,strongly_accept
009,04,equalIndifference,12,17,1.455,0,1.0,strongly_reject
009,04,equalIndifference,40,20,1.766,1,3.0,weakly_accept
009,04,equalIndifference,22,7,1.453,1,4.0,strongly_accept
009,04,equalIndifference,38,16,1.973,1,3.0,weakly_accept
009,04,equalIndifference,40,11,1.455,1,4.0,strongly_accept
009,04,equalIndifference,26,20,2.289,1,3.0,weakly_accept
009,04,equalIndifference,28,10,2.181,1,3.0,weakly_accept
009,04,equalIndifference,38,12,1.666,1,4.0,strongly_accept
009,04,equalIndifference,18,15,1.662,0,2.0,weakly_reject
009,04,equalIndifference,34,9,1.454,1,4.0,strongly_accept
009,04,equalIndifference,36,16,2.185,1,3.0,weakly_accept
009,04,equalIndifference,10,17,1.558,0,1.0,strongly_reject
009,04,equalIndifference,18,5,2.184,1,3.0,weakly_accept
009,04,equalIndifference,34,11,1.457,1,4.0,strongly_accept
009,04,equalIndifference,30,9,1.246,1,4.0,strongly_accept
009,04,equalIndifference,24,18,2.182,0,2.0,weakly_reject
009,04,equalIndifference,32,10,1.872,1,4.0,strongly_accept
009,04,equalIndifference,14,12,1.976,0,2.0,weakly_reject
009,04,equalIndifference,22,13,1.77,1,3.0,weakly_accept
009,04,equalIndifference,24,5,1.352,1,4.0,strongly_accept
009,04,equalIndifference,20,10,1.976,1,3.0,weakly_accept
009,04,equalIndifference,12,7,2.392,0,2.0,weakly_reject
009,04,equalIndifference,26,14,2.389,1,3.0,weakly_accept
009,04,equalIndifference,14,13,2.287,0,2.0,weakly_reject
009,04,equalIndifference,18,19,2.181,0,1.0,strongly_reject
009,04,equalIndifference,20,17,2.705,0,2.0,weakly_reject
009,04,equalIndifference,18,12,2.809,0,2.0,weakly_reject
009,04,equalIndifference,34,16,1.87,1,3.0,weakly_accept
009,04,equalIndifference,26,6,1.352,1,4.0,strongly_accept
009,04,equalIndifference,26,17,2.393,1,3.0,weakly_accept
010,01,equalRange,11,11,1.456,1,3.0,weakly_accept
010,01,equalRange,17,16,1.77,1,3.0,weakly_accept
010,01,equalRange,18,12,1.351,1,4.0,strongly_accept
010,01,equalRange,20,15,1.559,1,4.0,strongly_accept
010,01,equalRange,17,8,1.664,1,4.0,strongly_accept
010,01,equalRange,15,15,1.561,1,3.0,weakly_accept
010,01,equalRange,6,17,2.288,0,2.0,weakly_reject
010,01,equalRange,5,14,2.184,0,2.0,weakly_reject
010,01,equalRange,19,18,2.599,1,3.0,weakly_accept
010,01,equalRange,16,17,2.705,0,2.0,weakly_reject
010,01,equalRange,12,9,2.702,1,4.0,strongly_accept
010,01,equalRange,10,18,2.912,0,1.0,strongly_reject
010,01,equalRange,10,13,2.913,0,2.0,weakly_reject
