sub,run,gain,loss,RT,participant_response
061,04,26,20,1.854,strongly_reject
061,04,40,11,1.339,strongly_accept
061,04,32,10,1.236,strongly_accept
061,04,14,8,2.06,strongly_reject
061,04,18,7,1.855,strongly_accept
061,04,14,7,2.678,strongly_accept
061,04,12,13,1.134,strongly_reject
061,04,18,13,1.237,strongly_reject
061,04,38,7,1.132,strongly_accept
061,04,36,18,2.885,weakly_accept
061,04,26,15,1.855,strongly_reject
061,04,28,15,3.088,strongly_reject
061,04,18,5,1.131,strongly_accept
061,04,14,16,1.237,strongly_reject
061,04,12,7,2.678,weakly_accept
061,04,24,18,2.781,strongly_reject
061,04,16,18,1.236,strongly_reject
061,04,34,6,1.132,strongly_accept
061,04,14,13,1.03,strongly_reject
061,04,26,17,1.649,strongly_reject
061,04,12,11,1.031,strongly_reject
061,04,34,9,1.236,strongly_accept
061,04,28,6,1.236,strongly_accept
061,04,10,6,3.088,strongly_reject
061,04,22,7,1.134,strongly_accept
061,04,28,13,2.164,strongly_accept
061,04,38,16,3.091,strongly_accept
061,04,12,20,1.543,strongly_reject
061,04,12,17,1.032,strongly_reject
061,04,10,17,1.133,strongly_reject
062,01,15,15,1.957,strongly_reject
062,01,17,15,1.442,weakly_reject
062,01,14,12,1.237,strongly_reject
062,01,13,5,1.235,strongly_accept
062,01,11,5,0.926,strongly_reject
062,01,7,5,1.236,strongly_reject
062,01,5,14,1.131,strongly_reject
062,01,8,18,1.133,strongly_reject
062,01,20,9,1.337,strongly_accept
062,01,6,14,0.928,strongly_reject
062,01,13,15,1.127,strongly_reject
062,01,8,13,1.029,strongly_reject
062,01,14,18,1.854,weakly_reject
062,01,15,11,1.338,weakly_accept
062,01,14,20,1.75,weakly_reject
062,01,10,13,1.44,weakly_reject
062,01,11,11,1.648,strongly_accept
062,01,12,8,1.339,strongly_accept
062,01,16,14,1.648,strongly_reject
062,01,20,18,1.442,weakly_accept
062,01,18,20,1.442,strongly_reject
062,01,14,9,1.339,strongly_accept
062,01,18,13,1.546,weakly_accept
062,01,11,15,1.34,weakly_reject
062,01,19,10,1.235,strongly_accept
062,01,10,7,1.029,weakly_accept
062,01,11,12,0.926,strongly_reject
062,01,6,17,1.445,strongly_reject
062,01,8,7,1.134,strongly_reject
062,01,19,9,1.339,weakly_accept
062,01,7,11,0.928,strongly_reject
062,01,10,18,1.134,strongly_reject
062,01,6,10,2.574,weakly_accept
062,01,17,20,2.164,weakly_reject
062,01,13,8,1.749,strongly_reject
062,01,9,14,0.927,strongly_reject
062,01,11,6,1.03,strongly_reject
062,01,18,12,1.338,strongly_accept
062,01,6,20,1.029,strongly_reject
062,01,7,15,1.442,strongly_reject
062,01,18,5,1.649,strongly_accept
062,01,19,18,1.03,strongly_reject
062,01,7,9,1.237,strongly_reject
062,01,12,11,0.926,strongly_reject
062,01,5,5,1.339,strongly_reject
062,01,11,19,1.03,strongly_reject
062,01,5,18,0.928,strongly_reject
062,01,15,9,1.34,weakly_reject
062,01,16,16,1.132,strongly_reject
062,01,9,17,1.339,weakly_reject
062,01,14,7,0.824,strongly_accept
062,01,20,15,1.133,strongly_reject
062,01,11,20,1.134,strongly_reject
062,01,18,7,1.03,strongly_accept
062,01,5,11,1.031,strongly_reject
062,01,17,16,1.339,strongly_reject
062,01,12,16,1.134,strongly_reject
062,01,14,5,1.132,strongly_accept
062,01,5,8,1.237,strongly_reject
062,01,16,17,0.928,strongly_reject
062,01,20,8,1.03,strongly_accept
062,01,12,9,0.926,strongly_reject
062,01,17,8,0.824,strongly_accept
062,01,14,19,1.031,strongly_reject
062,02,15,6,1.235,weakly_accept
062,02,5,17,0.824,strongly_reject
062,02,7,16,0.825,strongly_reject
062,02,17,11,1.03,strongly_accept
062,02,14,15,0.927,strongly_reject
062,02,11,16,0.824,strongly_reject
062,02,18,8,0.927,strongly_accept
062,02,13,11,1.134,weakly_reject
062,02,19,6,0.928,strongly_accept
062,02,16,10,1.235,strongly_reject
062,02,6,15,0.824,strongly_reject
062,02,14,11,0.93,strongly_reject
062,02,13,14,1.339,strongly_reject
062,02,10,8,0.719,strongly_reject
062,02,16,18,0.72,strongly_reject
062,02,10,9,0.721,strongly_reject
062,02,9,12,0.619,strongly_reject
062,02,6,8,0.618,strongly_reject
062,02,19,15,1.237,strongly_accept
062,02,8,17,0.825,strongly_reject
062,02,5,20,0.721,strongly_reject
062,02,14,17,0.721,strongly_reject
062,02,12,5,0.927,strongly_reject
062,02,15,7,0.824,strongly_accept
062,02,6,7,0.721,strongly_reject
062,02,19,8,1.03,strongly_accept
062,02,7,12,0.825,strongly_reject
062,02,18,18,1.133,strongly_reject
062,02,8,5,0.823,strongly_reject
062,02,18,16,0.927,strongly_reject
062,02,20,12,0.928,strongly_reject
062,02,20,19,1.133,strongly_reject
062,02,17,12,1.34,strongly_reject
062,02,16,13,1.029,strongly_reject
062,02,14,6,1.545,strongly_accept
062,02,9,16,0.825,strongly_reject
062,02,16,19,0.826,strongly_reject
062,02,9,6,0.72,strongly_reject
062,02,16,7,0.823,strongly_accept
062,02,11,14,0.721,strongly_reject
062,02,14,10,1.03,strongly_reject
062,02,9,19,0.927,strongly_reject
062,02,13,16,0.928,strongly_reject
062,02,19,13,0.722,strongly_accept
062,02,6,9,0.825,strongly_reject
062,02,18,6,0.722,strongly_accept
062,02,10,19,0.824,strongly_reject
062,02,12,20,0.721,strongly_reject
062,02,19,12,0.928,strongly_accept
062,02,19,17,1.03,strongly_reject
062,02,6,13,0.824,strongly_reject
062,02,12,10,0.722,strongly_reject
062,02,19,16,0.824,strongly_reject
062,02,11,13,0.719,strongly_reject
062,02,12,12,0.721,strongly_reject
062,02,11,17,0.618,strongly_reject
062,02,8,9,0.927,strongly_reject
062,02,5,19,0.618,strongly_reject
062,02,5,7,0.721,strongly_reject
062,02,8,14,0.721,strongly_reject
062,02,17,19,1.031,strongly_reject
062,02,8,11,0.617,strongly_reject
062,02,12,6,1.032,strongly_reject
062,02,15,18,1.133,strongly_reject
062,03,13,10,1.03,strongly_reject
062,03,8,20,0.72,strongly_reject
062,03,16,6,0.928,strongly_accept
062,03,13,17,0.824,strongly_reject
062,03,20,17,1.031,strongly_accept
062,03,13,6,1.134,strongly_accept
062,03,17,9,0.825,strongly_accept
062,03,13,13,0.824,strongly_reject
062,03,17,18,0.825,strongly_reject
062,03,20,7,0.825,strongly_accept
062,03,19,14,1.03,strongly_accept
062,03,17,7,1.134,strongly_accept
062,03,9,11,1.029,strongly_reject
062,03,9,18,0.825,strongly_reject
062,03,12,15,0.824,strongly_reject
062,03,11,9,1.03,strongly_reject
062,03,8,8,0.618,strongly_reject
062,03,9,8,0.618,strongly_reject
062,03,5,13,0.721,strongly_reject
062,03,12,13,0.619,strongly_reject
062,03,17,13,1.133,strongly_accept
062,03,13,20,0.722,strongly_reject
062,03,6,19,0.929,strongly_reject
062,03,5,10,0.618,strongly_reject
062,03,12,17,0.618,strongly_reject
062,03,6,5,0.516,strongly_reject
062,03,9,5,0.619,strongly_reject
062,03,17,10,1.03,strongly_accept
062,03,8,10,0.619,strongly_reject
062,03,15,5,0.825,strongly_accept
062,03,13,9,1.031,strongly_accept
062,03,7,7,1.031,strongly_reject
062,03,7,18,0.722,strongly_reject
062,03,13,19,0.824,strongly_reject
062,03,5,6,0.72,strongly_reject
062,03,20,16,1.03,strongly_reject
062,03,16,5,0.824,strongly_accept
062,03,20,13,1.237,strongly_reject
062,03,7,17,0.721,strongly_reject
062,03,9,20,0.928,strongly_reject
062,03,9,9,0.823,strongly_reject
062,03,5,16,0.62,strongly_reject
062,03,14,13,0.824,strongly_reject
062,03,10,14,0.515,strongly_reject
062,03,13,12,0.618,strongly_reject
062,03,19,11,1.029,strongly_reject
062,03,7,13,0.619,strongly_reject
062,03,9,7,0.722,strongly_reject
062,03,19,5,0.721,strongly_accept
062,03,12,19,0.825,strongly_reject
062,03,20,6,0.721,strongly_accept
062,03,8,15,0.722,strongly_reject
062,03,20,11,0.928,strongly_reject
062,03,17,17,0.721,strongly_reject
062,03,10,12,0.619,strongly_reject
062,03,10,5,0.618,strongly_reject
062,03,15,14,0.824,strongly_reject
062,03,15,10,1.133,strongly_reject
062,03,14,14,0.721,strongly_reject
062,03,15,20,0.721,strongly_reject
062,03,9,15,0.825,strongly_reject
062,03,6,12,0.619,strongly_reject
062,03,5,12,0.619,strongly_reject
062,03,20,20,0.824,strongly_reject
062,04,18,19,1.03,strongly_reject
062,04,7,20,0.722,strongly_reject
062,04,10,17,0.721,strongly_reject
062,04,18,11,1.031,strongly_reject
062,04,16,15,0.619,strongly_reject
062,04,9,13,0.721,strongly_reject
062,04,17,6,0.823,strongly_reject
062,04,7,19,1.135,strongly_reject
062,04,18,10,0.928,strongly_reject
062,04,10,10,0.824,strongly_reject
062,04,11,7,1.031,strongly_reject
062,04,18,14,1.03,strongly_reject
062,04,8,16,0.722,strongly_reject
062,04,6,11,0.928,strongly_reject
062,04,16,8,1.237,strongly_accept
062,04,12,14,0.825,strongly_reject
062,04,12,7,0.927,strongly_reject
062,04,16,9,1.031,strongly_accept
062,04,13,7,0.824,strongly_reject
062,04,8,12,0.618,strongly_reject
062,04,11,8,0.825,strongly_reject
062,04,18,15,0.927,strongly_reject
062,04,6,6,0.721,strongly_reject
062,04,8,6,0.618,strongly_reject
062,04,15,17,0.825,strongly_reject
062,04,14,8,0.823,strongly_reject
062,04,5,9,0.721,strongly_reject
062,04,10,15,0.721,strongly_reject
062,04,9,10,0.722,strongly_reject
062,04,20,10,1.031,strongly_accept
062,04,15,13,1.031,strongly_reject
062,04,19,19,0.926,strongly_reject
062,04,10,11,0.719,strongly_reject
062,04,18,17,0.722,strongly_reject
062,04,11,18,0.619,strongly_reject
062,04,15,8,1.237,strongly_reject
062,04,8,19,1.03,strongly_reject
062,04,13,18,0.823,strongly_reject
062,04,7,6,0.722,strongly_reject
062,04,7,14,0.618,strongly_reject
062,04,20,5,0.722,strongly_accept
062,04,15,19,0.826,strongly_reject
062,04,10,20,1.236,strongly_reject
062,04,18,9,0.825,strongly_accept
062,04,17,5,0.925,strongly_accept
062,04,16,12,0.928,strongly_reject
062,04,11,10,0.722,strongly_reject
062,04,19,7,0.618,strongly_accept
062,04,16,11,0.825,strongly_reject
062,04,7,10,0.722,strongly_reject
062,04,14,16,0.722,strongly_reject
062,04,19,20,0.719,strongly_reject
062,04,6,16,0.722,strongly_reject
062,04,10,16,0.721,strongly_reject
062,04,10,6,0.824,strongly_reject
062,04,15,12,0.824,strongly_reject
062,04,12,18,0.619,strongly_reject
062,04,16,20,0.722,strongly_reject
062,04,6,18,0.825,strongly_reject
062,04,15,16,0.824,strongly_reject
062,04,7,8,0.721,strongly_reject
062,04,5,15,0.926,strongly_reject
062,04,20,14,0.722,strongly_reject
062,04,17,14,0.827,strongly_reject
063,01,16,6,1.236,strongly_accept
063,01,30,17,1.235,strongly_accept
063,01,32,12,1.132,strongly_accept
063,01,14,14,2.057,weakly_reject
063,01,14,9,0.001,weakly_reject
063,01,36,12,1.439,strongly_accept
063,01,22,10,1.132,strongly_accept
063,01,24,9,1.648,strongly_accept
063,01,34,13,1.339,strongly_accept
063,01,10,10,1.647,weakly_reject
063,01,12,10,1.649,strongly_accept
063,01,34,14,1.133,strongly_accept
063,01,36,10,1.236,strongly_accept
063,01,20,20,1.75,weakly_reject
063,01,20,9,1.237,strongly_accept
063,01,28,9,1.338,strongly_accept
063,01,38,14,1.546,strongly_accept
063,01,28,8,1.546,strongly_accept
063,01,16,5,1.958,strongly_accept
063,01,34,19,1.545,strongly_accept
063,01,38,19,1.543,strongly_accept
063,01,16,16,1.75,weakly_reject
063,01,26,16,1.236,strongly_accept
063,01,40,18,1.233,strongly_accept
063,01,28,17,1.132,strongly_accept
063,01,20,5,1.234,strongly_accept
063,01,38,9,1.443,strongly_accept
063,01,12,19,2.061,strongly_reject
063,01,22,19,2.162,strongly_reject
063,01,36,7,1.339,strongly_accept
063,01,38,6,1.34,strongly_accept
063,01,10,7,1.954,weakly_accept
063,01,22,8,1.234,strongly_accept
063,01,22,11,1.237,strongly_accept
063,01,12,9,1.646,weakly_accept
063,01,24,13,1.339,strongly_accept
063,01,14,6,1.337,strongly_accept
063,01,32,13,1.441,strongly_accept
063,01,28,5,1.133,strongly_accept
063,01,16,13,1.747,strongly_accept
063,01,32,5,1.443,strongly_accept
063,01,40,12,1.338,strongly_accept
063,01,26,9,1.132,strongly_accept
063,01,32,20,1.339,strongly_accept
063,01,10,18,1.648,weakly_reject
063,01,28,20,1.235,strongly_accept
063,01,20,7,1.133,strongly_accept
063,01,18,20,1.442,strongly_reject
063,01,20,15,1.237,strongly_accept
063,01,24,17,1.443,strongly_accept
063,01,38,15,1.237,strongly_accept
063,01,24,14,1.34,strongly_accept
063,01,30,14,1.236,strongly_accept
063,01,16,17,1.854,weakly_accept
063,01,10,20,1.85,strongly_reject
063,01,34,8,1.235,strongly_accept
063,01,38,20,1.237,strongly_accept
063,01,20,8,1.338,strongly_accept
063,01,18,14,1.442,strongly_accept
063,01,36,8,1.34,strongly_accept
063,01,10,15,1.648,strongly_reject
063,01,30,8,1.341,strongly_accept
063,01,30,10,1.235,strongly_accept
063,01,32,14,1.441,strongly_accept
063,02,40,5,1.031,strongly_accept
063,02,38,18,1.135,strongly_accept
063,02,22,16,1.132,strongly_accept
063,02,18,6,1.442,strongly_accept
063,02,34,7,1.132,strongly_accept
063,02,20,6,1.132,strongly_accept
063,02,12,18,1.444,strongly_reject
063,02,12,14,1.649,strongly_reject
063,02,32,11,1.443,strongly_accept
063,02,34,20,1.03,strongly_accept
063,02,18,17,1.34,strongly_reject
063,02,26,18,1.132,strongly_accept
063,02,24,11,1.338,strongly_accept
063,02,20,18,1.338,strongly_accept
063,02,26,5,1.339,strongly_accept
063,02,10,19,1.443,strongly_reject
063,02,24,20,1.546,weakly_accept
063,02,30,7,1.134,strongly_accept
063,02,18,8,1.444,strongly_accept
063,02,24,16,1.442,strongly_accept
063,02,36,11,1.751,strongly_accept
063,02,40,15,1.134,strongly_accept
063,02,28,18,1.029,strongly_accept
063,02,28,16,1.441,strongly_accept
063,02,30,12,1.029,strongly_accept
063,02,26,11,1.238,strongly_accept
063,02,34,15,1.234,strongly_accept
063,02,10,16,1.34,strongly_reject
063,02,30,11,1.441,strongly_accept
063,02,20,11,1.133,strongly_accept
063,02,40,17,1.234,strongly_accept
063,02,16,7,1.235,strongly_accept
063,02,34,12,2.058,strongly_accept
063,02,26,13,1.647,strongly_accept
063,02,14,10,1.648,weakly_accept
063,02,32,7,1.03,strongly_accept
063,02,24,15,0.928,strongly_accept
063,02,40,10,1.035,strongly_accept
063,02,20,16,1.853,strongly_reject
063,02,38,13,1.442,strongly_accept
063,02,28,7,1.646,strongly_accept
063,02,36,9,1.236,strongly_accept
063,02,18,11,2.059,weakly_reject
063,02,14,18,1.749,weakly_reject
063,02,30,16,1.646,strongly_accept
063,02,24,6,1.235,strongly_accept
063,02,12,15,1.753,strongly_reject
063,02,10,12,1.649,strongly_reject
063,02,16,11,1.339,strongly_accept
063,02,30,20,1.545,strongly_accept
063,02,36,14,1.132,strongly_accept
063,02,12,8,1.75,strongly_accept
063,02,22,18,1.236,strongly_accept
063,02,36,19,1.339,strongly_accept
063,02,40,8,1.236,strongly_accept
063,02,30,18,1.337,strongly_accept
063,02,16,20,1.442,strongly_reject
063,02,32,15,1.543,strongly_accept
063,02,16,9,1.444,strongly_accept
063,02,16,8,3.912,strongly_accept
063,02,40,7,1.236,strongly_accept
063,02,18,10,1.751,strongly_accept
063,02,12,6,1.546,weakly_accept
063,02,16,15,1.854,strongly_accept
063,03,32,18,1.134,strongly_accept
063,03,14,17,1.545,strongly_reject
063,03,40,13,1.03,strongly_accept
063,03,36,13,1.029,strongly_accept
063,03,34,10,0.824,strongly_accept
063,03,18,9,1.545,strongly_accept
063,03,22,15,1.236,strongly_accept
063,03,10,13,1.545,strongly_reject
063,03,30,5,1.135,strongly_accept
063,03,38,10,1.442,strongly_accept
063,03,30,15,2.057,strongly_accept
063,03,28,19,1.958,strongly_accept
063,03,20,14,1.237,strongly_accept
063,03,40,14,1.134,strongly_accept
063,03,14,20,1.543,strongly_reject
063,03,40,9,0.928,strongly_accept
063,03,26,8,1.132,strongly_accept
063,03,14,5,1.751,weakly_accept
063,03,36,6,0.926,strongly_accept
063,03,36,17,1.237,strongly_accept
063,03,14,19,1.443,strongly_reject
063,03,12,12,1.336,strongly_reject
063,03,40,6,1.133,strongly_accept
063,03,14,11,1.854,weakly_accept
063,03,22,6,1.339,strongly_accept
063,03,32,19,1.031,strongly_accept
063,03,34,18,0.927,strongly_accept
063,03,16,19,1.441,strongly_reject
063,03,12,5,1.237,strongly_accept
063,03,10,5,1.648,weakly_accept
063,03,26,10,1.649,strongly_accept
063,03,10,9,2.267,strongly_reject
063,03,24,19,1.237,strongly_reject
063,03,26,7,1.237,strongly_accept
063,03,38,5,1.236,strongly_accept
063,03,40,19,1.031,strongly_accept
063,03,28,14,1.338,strongly_accept
063,03,36,5,1.339,strongly_accept
063,03,22,14,1.03,strongly_accept
063,03,38,11,1.133,strongly_accept
063,03,24,7,1.134,strongly_accept
063,03,32,16,1.235,strongly_accept
063,03,30,13,1.237,strongly_accept
063,03,34,17,1.545,strongly_accept
063,03,22,17,1.341,strongly_accept
063,03,12,16,1.854,strongly_reject
063,03,24,8,1.133,strongly_accept
063,03,18,16,1.649,strongly_reject
063,03,36,15,1.34,strongly_accept
063,03,22,12,1.546,strongly_accept
063,03,16,14,1.648,strongly_reject
063,03,10,14,1.236,strongly_reject
063,03,32,6,1.134,strongly_accept
063,03,18,18,1.34,strongly_reject
063,03,20,19,1.545,strongly_reject
063,03,20,12,2.164,strongly_accept
063,03,28,11,1.751,strongly_accept
063,03,32,17,1.134,strongly_accept
063,03,16,12,1.854,weakly_reject
063,03,32,9,1.237,strongly_accept
063,03,22,5,1.131,strongly_accept
063,03,10,8,1.443,weakly_accept
063,03,28,12,1.75,strongly_accept
063,03,24,12,1.442,strongly_accept
063,04,20,13,1.546,strongly_accept
063,04,12,17,1.944,strongly_reject
063,04,36,16,1.131,strongly_accept
063,04,28,15,1.03,strongly_accept
063,04,26,15,1.236,strongly_accept
063,04,38,8,1.341,strongly_accept
063,04,38,17,1.133,strongly_accept
063,04,38,12,0.927,strongly_accept
063,04,34,5,1.132,strongly_accept
063,04,40,20,1.545,strongly_accept
063,04,20,17,1.954,weakly_accept
063,04,26,20,1.749,weakly_accept
063,04,32,8,1.031,strongly_accept
063,04,30,9,0.927,strongly_accept
063,04,28,6,1.133,strongly_accept
063,04,30,19,1.03,strongly_accept
063,04,36,18,1.339,strongly_accept
063,04,18,19,1.337,strongly_reject
063,04,18,7,1.238,strongly_accept
063,04,16,10,1.852,weakly_accept
063,04,16,18,1.956,weakly_accept
063,04,26,12,1.441,strongly_accept
063,04,26,14,1.237,strongly_accept
063,04,34,11,1.133,strongly_accept
063,04,10,11,1.236,strongly_reject
063,04,22,7,0.927,strongly_accept
063,04,18,12,1.752,weakly_accept
063,04,14,16,1.441,strongly_reject
063,04,18,15,1.234,strongly_reject
063,04,14,12,1.75,weakly_accept
063,04,12,7,1.649,strongly_accept
063,04,18,13,2.266,weakly_accept
063,04,32,10,1.031,strongly_accept
063,04,12,20,1.339,strongly_reject
063,04,28,13,1.237,strongly_accept
063,04,34,6,1.031,strongly_accept
063,04,26,17,1.134,strongly_accept
063,04,30,6,1.234,strongly_accept
063,04,18,5,1.543,strongly_accept
063,04,22,9,1.131,strongly_accept
063,04,34,9,1.03,strongly_accept
063,04,14,13,1.441,strongly_reject
063,04,14,7,1.133,strongly_accept
063,04,24,10,1.238,strongly_accept
063,04,14,15,1.029,strongly_reject
063,04,36,20,1.544,strongly_accept
063,04,24,18,1.236,strongly_accept
063,04,20,10,1.031,strongly_accept
063,04,22,13,1.029,strongly_accept
063,04,24,5,0.924,strongly_accept
063,04,14,8,1.34,strongly_accept
063,04,10,6,1.854,weakly_accept
063,04,12,11,1.339,strongly_reject
063,04,38,7,0.825,strongly_accept
063,04,10,17,1.749,strongly_reject
063,04,34,16,1.236,strongly_accept
063,04,40,16,1.027,strongly_accept
063,04,40,11,0.926,strongly_accept
063,04,26,6,1.133,strongly_accept
063,04,26,19,1.545,strongly_accept
063,04,28,10,1.75,strongly_accept
063,04,22,20,1.235,strongly_accept
063,04,38,16,1.238,strongly_accept
063,04,12,13,1.234,strongly_reject
064,01,17,15,2.369,weakly_accept
064,01,18,5,1.339,strongly_accept
064,01,17,20,2.266,weakly_reject
064,01,10,13,2.06,weakly_reject
064,01,18,13,1.752,weakly_accept
064,01,11,6,1.647,weakly_accept
064,01,19,18,2.264,weakly_accept
064,01,6,14,1.752,strongly_reject
064,01,20,18,1.854,weakly_reject
064,01,19,10,1.752,weakly_accept
064,01,14,9,1.956,weakly_accept
064,01,5,18,1.75,strongly_reject
064,01,11,20,1.647,strongly_reject
064,01,18,20,1.339,weakly_reject
064,01,5,14,1.24,strongly_reject
064,01,15,11,1.751,weakly_accept
064,01,12,11,2.16,weakly_accept
064,01,9,14,1.748,weakly_reject
064,01,7,9,2.061,strongly_reject
064,01,11,5,2.061,strongly_accept
064,01,6,20,1.649,strongly_reject
064,01,18,7,2.264,strongly_accept
064,01,14,12,2.265,weakly_reject
064,01,7,11,1.647,strongly_reject
064,01,14,5,1.132,strongly_accept
064,01,7,15,1.956,strongly_reject
064,01,12,9,1.44,weakly_accept
064,01,10,7,1.133,weakly_accept
064,01,11,11,2.163,weakly_accept
064,01,11,15,2.366,weakly_reject
064,01,6,17,2.061,strongly_reject
064,01,13,15,1.338,weakly_reject
064,01,10,18,1.751,weakly_reject
064,01,14,19,1.338,weakly_reject
064,01,6,10,1.545,weakly_reject
064,01,5,8,1.339,weakly_reject
064,01,7,5,1.34,weakly_accept
064,01,5,11,1.958,strongly_reject
064,01,15,15,1.854,weakly_accept
064,01,17,8,1.134,strongly_accept
064,01,14,18,1.134,weakly_reject
064,01,9,17,1.648,strongly_reject
064,01,20,15,1.957,weakly_accept
064,01,11,19,1.543,weakly_reject
064,01,12,8,1.648,weakly_accept
064,01,13,5,1.132,strongly_accept
064,01,8,18,1.235,strongly_reject
064,01,16,14,1.749,weakly_accept
064,01,8,13,2.676,strongly_reject
064,01,11,12,1.545,weakly_reject
064,01,18,12,1.545,weakly_accept
064,01,20,9,1.132,strongly_accept
064,01,15,9,1.029,strongly_accept
