stimulus,condition,rt1,resp1,rt2,resp2,rt3,resp3,rt4,resp4,rt5,resp5,enter_rt,enter_resp,unknown,subject,session
79362,2,1885,7,240,9,786,3,212,6,221,2,287,-35,,8,1
67621,2,2240,6,389,7,345,6,216,2,203,1,306,-35,,8,1
64916,0,1967,6,239,4,554,9,380,1,690,6,328,-35,,8,1
51676,2,1910,5,198,1,454,6,989,7,868,6,315,-35,,8,1
54768,2,2230,5,225,4,212,7,617,6,208,8,260,-35,,8,1
24162,2,1668,2,334,4,208,1,298,6,231,2,251,-35,,8,1
17985,0,1744,1,267,7,358,9,208,8,193,5,283,-35,,8,1
98216,2,2074,9,394,8,339,2,549,1,212,6,301,-35,,8,1
85368,2,2185,8,225,5,249,3,631,6,198,5,660,-35,,8,1
62498,2,2129,6,267,2,644,4,627,9,221,8,297,-35,,8,1
79853,0,2150,7,367,9,353,8,517,5,299,3,306,-35,,8,1
75498,0,1797,7,230,5,440,4,563,9,244,8,300,-35,,8,1
79682,2,2166,7,204,9,444,6,248,8,308,2,283,-35,,8,1
62836,2,2265,6,425,2,454,8,449,3,216,6,269,-35,,8,1
96476,2,2244,9,239,6,344,4,649,7,494,6,278,-35,,8,1
91754,2,2066,9,430,1,472,7,221,5,216,4,302,-35,,8,1
29893,2,1917,2,221,9,812,8,199,9,330,3,297,-35,,8,1
76298,2,2187,7,294,6,549,2,308,9,211,8,301,-35,,8,1
16293,0,1498,7,280,6,476,2,199,9,271,3,310,-35,,8,1
48296,2,1804,4,208,8,1386,2,213,9,516,8,434,-35,,8,1
51324,0,1991,5,207,1,545,3,189,2,221,4,283,-35,,8,1
35729,0,2943,3,554,5,412,7,1396,2,303,9,610,-35,,8,2
91364,2,2999,9,620,1,509,3,226,6,302,4,497,-35,,8,2
17985,0,2021,1,244,7,330,9,226,8,221,5,455,-35,,8,2
75415,2,2025,7,244,5,275,4,235,1,240,5,419,-35,,8,2
34172,2,2774,3,307,4,262,1,335,7,403,2,383,-35,,8,2
28532,2,1912,2,258,8,275,5,318,3,229,2,297,-35,,8,2
72857,0,1948,7,340,2,303,8,221,5,239,7,388,-35,,8,2
21534,2,1696,2,207,1,344,5,558,3,407,4,366,-35,,8,2
21324,2,1652,2,193,1,281,3,194,2,261,4,306,-35,,8,2
89628,1,1851,8,189,9,381,6,230,2,284,8,329,-35,,8,2
85475,0,1910,8,230,5,212,4,216,7,249,5,379,-35,,8,2
79853,0,1863,7,199,9,662,8,235,5,230,3,246,-35,,8,2
83496,1,1929,8,348,3,381,4,235,9,394,6,305,-35,,8,2
64916,0,2198,6,389,4,326,9,421,2,199,6,251,-35,,8,2
34176,0,1816,3,398,4,231,1,266,7,276,6,273,-35,,8,2
85729,2,1561,8,226,5,284,7,267,2,240,9,277,-35,,8,2
29321,2,2056,2,226,9,972,3,217,2,225,1,288,-35,,8,2
51324,0,1766,5,230,1,354,3,257,2,248,4,334,-35,,8,2
67282,0,2080,6,294,7,571,2,253,8,248,2,278,-35,,8,2
21753,1,1651,2,207,1,572,7,221,5,449,3,241,-35,,8,2
36798,2,2117,3,235,6,530,7,367,9,216,8,296,-35,,8,2
34829,2,1591,3,420,4,236,8,430,2,239,9,274,-35,,8,2
16293,0,1767,1,508,6,558,2,230,9,257,3,237,-35,,8,2
49829,2,1750,4,276,9,226,8,412,2,230,9,246,-35,,8,2
21798,1,1692,2,176,1,339,7,281,9,225,8,306,-35,,8,2
29351,2,1726,2,244,9,485,3,221,5,230,7,534,-35,,8,2
28353,2,2183,2,275,8,945,3,208,5,226,3,223,-35,,8,2
34764,1,2059,3,420,4,231,7,553,6,885,4,270,-35,,8,2
48217,2,2450,4,194,8,503,2,212,1,312,7,324,-35,,8,2
35154,2,1831,3,258,5,189,1,239,5,180,4,261,-35,,8,2
28536,2,1687,2,212,8,275,5,235,3,308,6,251,-35,,8,2
64798,2,1800,6,444,4,472,7,376,9,193,8,356,-35,,8,2
57291,1,1779,5,280,7,759,2,353,9,412,1,283,-35,,8,2
93475,2,1900,9,553,3,307,4,453,7,235,5,288,-35,,8,2
48982,2,2312,4,221,8,245,9,248,8,380,2,237,-35,,8,2
13498,2,1954,1,213,3,366,4,772,9,203,8,401,-35,,8,2
75498,0,1941,7,239,5,289,4,295,9,234,8,251,-35,,8,2
41354,1,1650,4,230,1,327,3,229,5,221,4,265,-35,,8,2
93689,1,1684,9,275,3,239,6,476,8,199,9,268,-35,,8,2
21532,1,1821,2,184,1,590,5,240,3,252,2,233,-35,,8,2
13516,1,1682,1,218,3,307,5,207,1,217,6,260,-35,,8,2
47968,2,1981,4,225,7,995,9,217,6,216,8,292,-35,,8,2
48515,1,1688,4,189,8,617,5,212,1,203,5,574,-35,,8,2
79628,2,2047,7,427,9,230,6,280,2,240,8,314,-35,,8,2
98916,2,2123,9,207,8,230,9,480,1,245,6,282,-35,,8,2
98362,0,1751,9,212,8,607,3,217,6,221,2,251,-35,,8,2
32179,1,1883,3,216,2,217,1,352,7,240,9,287,-35,,8,2
21321,2,1955,3,571,2,958,3,203,2,207,1,228,-35,,8,2
64916,0,2290,6,1477,4,299,9,680,1,217,6,269,-35,,8,2
67917,2,2057,6,611,7,1351,9,475,1,453,7,406,-35,,8,2
41754,2,1688,4,217,1,253,7,221,5,202,4,252,-35,,8,2
34935,2,2171,3,271,4,417,9,594,3,235,5,246,-35,,8,2
57291,1,1692,5,312,7,626,2,303,1,299,9,378,-35,,8,2
89621,2,1878,8,189,9,544,6,362,2,212,1,224,-35,,8,2
21798,1,1717,2,194,1,280,7,245,9,216,8,274,-35,,8,2
93576,2,1896,9,440,3,221,5,361,7,486,6,264,-35,,8,2
34176,0,1747,3,348,4,258,1,721,7,1027,6,233,-35,,8,2
79367,2,2115,7,212,9,481,3,239,6,289,7,524,-35,,8,2
21532,1,1817,2,211,1,408,5,217,3,193,2,233,-35,,8,2
57513,2,2025,5,316,7,222,5,325,1,231,3,228,-35,,8,2
67513,2,2363,6,399,7,211,5,262,1,222,3,223,-35,,8,2
96751,2,2100,9,244,6,443,7,280,5,208,1,246,-35,,8,2
34764,1,2021,3,275,4,294,7,613,6,234,4,349,3,,8,2
85757,2,1871,8,257,5,226,7,239,5,216,7,302,-35,,8,2
68367,2,2479,6,230,8,271,3,708,6,253,7,342,-35,,8,2
13516,1,1824,1,372,3,225,5,363,1,198,6,260,-35,,8,2
48515,1,2535,4,185,8,317,5,471,1,207,5,256,-35,,8,2
75498,0,2159,7,248,5,221,4,244,9,194,8,255,-35,,8,2
49168,2,2366,4,372,9,312,1,635,6,221,8,265,-35,,8,2
41354,1,1854,4,216,1,417,3,212,5,248,4,411,-35,,8,2
72857,0,2064,7,294,2,280,8,198,5,230,7,301,-35,,8,2
62913,2,1877,6,526,2,339,9,1159,1,203,3,210,-35,,8,2
85157,2,2036,8,225,5,244,1,489,5,221,7,283,-35,,8,2
16293,0,1584,1,494,6,376,2,226,9,312,3,300,-35,,8,2
41362,2,1592,4,208,1,485,3,226,6,539,2,292,-35,,8,2
93689,1,1995,9,535,3,220,6,777,8,175,9,361,-35,,8,2
85475,0,1688,8,216,5,476,4,508,7,262,5,278,-35,,8,2
35729,0,1890,3,212,5,234,7,631,2,213,9,241,-35,,8,2
93534,2,1712,9,548,3,267,5,990,9,343,4,401,-35,,8,2
75154,2,1655,7,221,5,226,3,1326,5,180,4,311,-35,,8,2
51324,0,1750,5,207,1,249,3,194,2,284,4,293,-35,,8,2
89628,1,2483,8,207,9,276,6,421,2,266,8,301,-35,,8,2
68575,2,1847,6,244,8,857,5,344,7,231,5,242,-35,,8,2
83496,1,2021,8,489,3,212,4,640,9,212,6,228,-35,,8,2
21753,1,2035,2,202,1,367,7,207,5,226,3,274,-35,,8,2
91676,2,1778,9,352,4,545,6,534,7,217,6,246,-35,,8,2
93498,2,2015,9,917,3,298,4,272,9,202,8,279,-35,,8,2
67282,0,2316,6,285,7,631,2,266,8,239,2,342,-35,,8,2
91354,2,1944,9,380,1,568,3,221,5,507,4,274,-35,,8,2
17985,0,1766,1,230,7,467,9,208,8,202,5,237,-35,,8,2
17249,2,1896,1,230,7,658,2,1249,4,195,9,269,-35,,8,2
32179,1,2121,3,193,2,207,1,358,7,171,9,283,-35,,8,2
96834,2,2031,9,221,6,567,8,994,3,234,4,252,-35,,8,2
79829,2,1977,7,199,9,184,8,494,2,231,9,282,-35,,8,2
79853,0,1654,7,299,9,199,8,357,5,367,3,264,-35,,8,2
98362,0,2298,9,211,8,640,3,226,6,211,2,256,-35,,8,2
32179,1,1585,3,193,2,217,1,335,7,208,9,264,-35,,8,2
64916,0,2315,6,607,4,199,9,403,1,258,6,228,-35,,8,2
98289,2,1792,9,230,8,408,2,248,8,185,9,328,-35,,8,2
36824,2,2051,3,211,6,390,8,275,2,385,4,279,-35,,8,2
48515,1,2314,4,175,8,258,5,357,1,166,5,256,-35,,8,2
89628,1,2394,8,189,9,476,6,449,2,225,8,274,-35,,8,2
36893,2,2162,3,220,6,263,8,507,9,353,3,278,-35,,8,2
49347,2,2020,4,176,9,390,3,1167,4,225,7,511,-35,,8,2
83249,2,1808,8,617,3,207,2,344,4,198,9,242,-35,,8,2
49321,2,2147,4,217,9,240,3,366,2,266,1,351,-35,,8,2
79853,0,1846,7,194,9,185,8,267,5,289,3,228,-35,,8,2
51324,0,1749,3,226,1,799,3,212,2,271,4,287,-35,,8,2
16293,0,1709,1,186,6,384,2,222,9,248,3,237,-35,,8,2
17985,0,3028,1,235,7,248,9,198,8,198,5,251,-35,,8,2
29341,2,1760,2,212,9,349,3,293,4,217,1,269,-35,,8,2
35729,0,1863,3,226,5,484,7,672,2,231,9,264,-35,,8,2
21798,1,1664,2,199,1,366,7,922,9,262,8,292,-35,,8,2
72857,0,2037,7,281,2,480,8,217,5,229,7,297,-35,,8,2
57291,1,1620,5,230,7,704,2,290,9,252,1,265,-35,,8,2
83496,1,1831,8,253,3,393,4,186,9,730,6,265,-35,,8,2
34176,0,2624,3,252,4,208,1,530,7,231,6,232,-35,,8,2
89821,2,2075,8,180,9,175,8,585,2,189,1,215,-35,,8,2
96472,2,2582,9,335,6,248,4,899,7,244,2,306,-35,,8,2
47675,2,1896,4,453,7,216,6,640,7,225,5,315,-35,,8,2
54179,2,2347,5,249,4,202,1,390,7,371,9,310,-35,,8,2
79832,2,1607,7,226,9,557,8,372,3,175,2,337,-35,,8,2
34764,1,2436,3,293,4,207,7,1395,6,185,4,260,-35,,8,2
41354,1,2069,4,240,1,385,3,230,5,239,4,260,-35,,8,2
13579,2,1616,1,190,3,221,5,398,7,167,9,269,-35,,8,2
13516,1,1812,1,335,3,207,5,244,1,199,6,237,-35,,8,2
67282,0,2715,6,279,7,481,2,895,8,252,2,279,-35,,8,2
93689,1,1762,9,271,3,217,6,803,8,940,9,533,-35,,8,2
98362,0,1929,9,194,8,403,3,216,6,208,2,233,-35,,8,2
21753,1,1778,2,203,1,371,7,207,5,276,3,278,-35,,8,2
21532,1,1672,2,184,1,431,5,235,3,284,2,247,-35,,8,2
75498,0,1831,7,234,5,1081,4,499,9,217,8,250,-35,,8,2
53675,2,2691,5,258,3,207,6,1085,7,221,5,233,-35,,8,2
13648,2,2364,1,481,3,253,6,616,4,190,8,278,-35,,8,2
68341,2,2029,6,257,8,490,3,421,4,207,1,256,-35,,8,2
35329,2,1857,3,239,5,245,3,321,2,226,9,282,-35,,8,2
83296,2,1925,8,281,3,257,2,390,9,239,6,242,-35,,8,2
32489,2,1979,3,302,2,713,4,230,8,203,9,273,-35,,8,2
72932,2,1877,7,586,2,1131,9,339,3,235,2,237,-35,,8,2
85475,0,1847,8,202,5,376,4,212,7,203,5,269,-35,,8,2
32153,2,1867,3,202,2,198,1,222,5,426,3,255,-35,,8,2
21329,2,1926,2,203,1,299,3,289,2,248,9,278,-35,,8,2
54754,2,2569,5,221,4,312,7,230,5,184,4,284,-35,,8,2
82967,2,2104,8,285,2,431,9,667,6,234,7,292,-35,,8,2
98362,0,1834,9,212,8,385,3,207,6,198,2,233,-35,,8,2
72857,0,1778,7,458,2,595,8,202,5,226,7,337,-35,,8,2
91689,2,1700,9,371,1,749,6,276,8,212,9,305,-35,,8,2
93247,2,1758,9,462,3,221,2,280,4,217,7,324,-35,,8,2
85475,0,1991,8,211,5,217,4,230,7,217,5,278,-35,,8,2
17647,2,2064,1,244,7,617,6,316,4,308,7,320,-35,,8,2
48515,1,1661,4,189,8,430,5,226,1,189,5,274,-35,,8,2
82962,2,2720,8,422,2,403,9,207,6,376,2,301,-35,,8,2
83648,2,1882,8,408,3,453,6,562,4,180,8,292,-35,,8,2
79853,0,2160,7,195,9,175,8,403,5,244,3,255,-35,,8,2
32479,2,1799,3,203,2,239,4,381,7,253,9,306,-35,,8,2
13516,1,1721,1,231,3,275,5,608,1,257,6,252,-35,,8,2
15321,2,1677,1,189,5,313,3,184,2,203,1,324,-35,,8,2
13285,2,1703,1,185,3,211,2,563,8,212,5,256,-35,,8,2
67282,0,2537,6,303,7,590,2,412,8,225,2,270,-35,,8,2
75498,0,2068,7,203,5,580,4,213,9,189,8,419,-35,,8,2
83496,1,2460,8,558,3,242,4,409,9,198,6,232,-35,,8,2
79329,2,1936,7,222,9,626,3,435,2,385,9,278,-35,,8,2
41354,1,1705,4,253,1,495,3,193,5,253,4,274,-35,,8,2
17985,0,1696,1,380,7,481,9,216,8,262,5,332,-35,,8,2
21798,1,1710,2,235,1,239,7,226,9,180,8,282,-35,,8,2
34764,1,1864,3,380,4,216,7,836,6,243,4,292,-35,,8,2
51362,2,1843,5,253,1,403,3,358,6,180,2,260,-35,,8,2
16293,0,2334,1,385,3,271,2,990,9,240,3,237,-35,,8,2
34176,0,1837,3,352,4,230,1,449,7,203,6,238,-35,,8,2
57291,1,1872,5,307,7,499,2,317,9,257,1,260,-35,,8,2
21753,1,1834,2,221,1,267,7,403,5,249,3,255,-35,,8,2
41517,2,2186,4,231,2,225,5,758,1,326,7,297,-35,,8,2
93648,2,1727,9,253,3,211,6,475,4,208,8,278,-35,,8,2
35729,0,2645,3,244,5,216,7,736,2,221,9,296,-35,,8,2
85321,2,1702,8,221,5,375,3,1022,2,294,1,279,-35,,8,2
41768,2,1693,4,189,1,353,7,840,6,235,8,428,-35,,8,2
76857,2,2086,7,576,6,258,8,862,5,298,7,320,-35,,8,2
93689,1,1893,9,298,3,221,6,312,8,535,9,301,-35,,8,2
51628,2,1930,5,270,1,345,6,439,2,230,8,274,-35,,8,2
21532,1,2084,2,248,1,198,5,1127,3,198,2,274,-35,,8,2
64916,0,2146,6,690,4,203,9,853,1,459,6,241,-35,,8,2
17517,2,1733,1,222,7,253,5,530,1,189,5,379,-35,,8,2
79835,2,2179,7,212,9,203,8,1004,3,216,5,242,-35,,8,2
96853,2,2323,9,571,6,239,8,799,5,231,3,251,-35,,8,2
51324,0,2036,5,239,1,249,3,212,2,270,4,279,-35,,8,2
24791,2,1877,2,244,4,230,7,545,9,215,1,288,-35,,8,2
72498,2,1963,7,508,2,252,4,322,9,171,8,319,-35,,8,2
53483,2,2361,5,294,3,243,4,358,8,522,3,242,-35,,8,2
89628,1,2474,8,681,9,230,6,708,2,244,8,273,-35,,8,2
68368,2,2225,6,303,8,230,3,695,6,207,8,273,-35,,8,2
53517,2,1951,5,362,3,212,5,1085,1,249,7,305,-35,,8,2
32179,1,1599,3,193,2,212,1,285,7,176,9,287,-35,,8,2
41354,1,2044,4,490,1,194,3,293,5,180,4,311,-35,,8,2
47628,2,1779,4,221,7,281,6,503,2,257,8,270,-35,,8,2
98515,2,1704,9,225,8,194,5,435,1,221,5,283,-35,,8,2
98362,0,1873,9,207,8,349,3,293,6,212,2,346,-35,,8,2
28347,2,1963,2,307,8,276,3,462,4,226,7,282,-35,,8,2
28213,2,1647,2,208,8,212,2,289,1,253,3,241,-35,,8,2
72157,2,1920,7,280,2,203,1,212,5,244,7,291,-35,,8,2
35729,0,1617,3,225,5,203,7,244,2,249,9,305,-35,,8,2
21798,1,1581,2,294,1,239,7,385,9,207,8,283,-35,,8,2
13516,1,1551,1,395,3,211,5,239,1,194,6,242,-35,,8,2
83496,1,2831,8,645,3,234,4,267,9,312,6,250,-35,,8,2
34721,2,1748,3,316,4,226,7,1377,2,216,1,255,-35,,8,2
21575,2,1791,2,189,1,185,5,325,7,199,5,242,-35,,8,2
93416,2,2079,9,367,3,225,4,358,7,644,6,224,-35,,8,2
82134,2,1638,8,439,2,230,1,1019,3,206,4,266,-35,,8,2
68357,2,2025,6,285,8,303,3,284,5,230,7,265,-35,,8,2
64916,0,2425,6,243,4,213,9,543,1,199,6,269,-35,,8,2
32179,1,1634,3,185,2,207,1,326,7,213,9,300,-35,,8,2
79853,0,1747,7,190,9,166,8,267,5,376,3,237,-35,,8,2
16293,0,2033,1,294,6,386,2,230,9,266,3,24,-35,,8,2
72857,0,2159,7,489,2,458,8,317,5,553,7,306,-35,,8,2
21532,1,1664,2,176,1,235,5,194,3,353,2,237,-35,,8,2
89628,1,1902,8,176,9,220,6,290,2,271,8,242,-35,,8,2
35179,2,1517,3,226,5,216,1,290,7,194,9,291,-35,,8,2
21753,1,1814,2,217,1,330,7,212,5,249,3,219,-35,,8,2
34764,1,2079,3,325,4,244,7,513,6,693,4,279,-35,,8,2
93689,1,2546,9,312,3,208,6,266,8,185,9,319,-35,,8,2
96289,2,2422,9,202,6,403,2,353,8,881,9,305,-35,,8,2
34153,2,1878,3,344,4,198,1,1213,5,186,3,214,-35,,8,2
41516,2,2319,4,280,1,198,5,454,1,512,6,265,-35,,8,2
47683,2,2095,4,389,7,558,6,235,8,230,3,247,-35,,8,2
57291,1,1860,5,248,7,258,2,371,9,225,1,224,-35,,8,2
35351,2,2037,3,244,5,212,3,1149,5,189,1,242,-35,,8,2
72828,2,1870,7,499,3,212,8,598,2,217,8,260,-35,,8,2
49835,2,1999,4,217,9,171,8,504,3,175,5,256,-35,,8,2
34176,0,3290,3,352,4,213,1,421,7,212,6,247,-35,,8,2
48515,1,1898,4,162,8,226,5,325,1,176,5,247,-35,,8,2
21535,2,1773,2,184,1,494,5,837,3,225,5,232,-35,,8,2
49832,2,1756,4,208,9,180,8,486,3,289,2,287,-35,,8,2
67282,0,2202,6,416,7,431,2,344,8,231,2,264,-35,,8,2
67215,2,1803,6,421,7,544,2,299,1,207,5,265,-35,,8,2
72832,2,2433,7,421,2,216,8,477,3,166,2,269,-35,,8,2
75498,0,2657,7,285,5,203,4,212,9,185,8,310,-35,,8,2
67983,2,2404,6,785,7,204,9,284,8,372,3,269,-35,,8,2
93513,2,2406,9,471,3,211,5,876,1,455,3,232,-35,,8,2
85475,0,1958,8,230,5,417,4,704,7,348,5,405,-35,,8,2
17985,0,1779,1,298,7,800,9,580,8,203,5,265,-35,,8,2
51324,0,2538,5,271,1,208,3,221,2,261,4,256,-35,,8,2
89628,1,1943,8,213,9,280,6,271,2,266,8,274,-35,,8,2
91328,2,2236,9,294,1,249,3,189,2,257,8,279,-35,,8,2
13516,1,1667,1,199,3,202,5,285,1,194,6,229,-35,,8,2
83496,1,2472,8,567,3,257,4,1018,9,212,6,214,-35,,8,2
21753,1,1944,2,257,1,235,7,267,5,444,3,219,-35,,8,2
85475,0,2696,8,225,5,575,4,308,7,194,5,246,-35,,8,2
51324,0,1857,5,284,1,408,3,244,2,248,4,274,-35,,8,2
64916,0,1904,6,485,4,213,9,525,1,194,6,247,-35,,8,2
32483,2,1929,3,189,2,244,4,358,8,426,3,260,-35,,8,2
93517,2,2029,9,371,3,229,5,540,1,226,7,292,-35,,8,2
83548,2,1770,8,339,3,230,5,253,4,217,8,264,-35,,8,2
82151,2,2028,8,335,2,626,1,262,5,271,1,306,-35,,8,2
13513,2,1950,1,272,3,216,5,344,1,891,3,214,-35,,8,2
68968,2,2261,6,443,8,249,9,262,6,480,8,502,-35,,8,2
34764,1,1888,3,294,4,248,7,931,6,216,4,261,-35,,8,2
79853,0,2019,7,394,9,198,8,276,5,253,3,251,-35,,8,2
83572,2,1968,8,358,3,221,5,348,7,395,2,242,-35,,8,2
67282,0,2386,6,339,7,231,2,294,8,234,2,242,-35,,8,2
89162,2,2216,8,230,9,717,6,194,2,233,-35,0,-48,,8,2
96485,2,2350,9,262,6,289,4,909,8,202,5,234,-35,,8,2
41354,1,2003,5,986,1,208,3,630,5,189,4,279,-35,,8,2
93689,1,2241,9,285,3,239,6,244,8,217,9,318,-35,,8,2
34164,2,1847,3,343,4,208,1,326,6,585,4,305,-35,,8,2
62968,2,2023,9,708,2,263,9,798,6,257,8,283,-35,,8,2
21729,2,1754,2,207,1,368,7,535,2,221,9,279,-35,,8,2
35729,0,1593,3,252,5,235,7,558,2,244,9,314,-35,,8,2
16293,0,1951,1,194,6,421,2,1860,9,421,3,515,-35,,8,2
48515,1,1797,4,199,8,225,5,262,1,181,5,274,-35,,8,2
32179,1,1439,3,202,2,189,1,380,7,231,9,315,-35,,8,2
49341,2,1797,4,217,9,312,3,790,4,216,1,247,-35,,8,2
34176,0,1917,3,325,4,217,1,531,7,303,6,260,-35,,8,2
35489,2,1983,3,266,5,221,4,317,8,199,9,282,-35,,8,2
29824,2,2146,2,317,9,221,8,1336,2,230,4,274,-35,,8,2
57291,1,1697,5,462,7,781,2,336,9,234,1,260,-35,,8,2
79151,2,1940,7,208,9,403,1,713,5,189,1,256,-35,,8,2
17985,0,1694,1,330,7,431,9,221,8,221,5,255,-35,,8,2
72857,0,2032,7,403,2,271,8,790,5,403,7,292,-35,,8,2
21532,1,2161,2,193,1,226,5,308,3,248,2,255,-35,,8,2
62485,2,1964,6,289,4,1468,4,212,8,211,5,247,-35,,8,2
82853,2,1933,8,376,2,239,8,271,5,212,3,260,-35,,8,2
67289,2,1910,6,916,7,645,2,321,8,185,9,310,-35,,8,2
75498,0,2080,7,226,5,225,4,340,9,176,8,287,-35,,8,2
21798,1,1983,2,517,1,234,7,231,9,198,8,274,-35,,8,2
54828,2,2589,5,249,4,463,8,307,2,231,8,292,-35,,8,2
98362,0,1876,9,229,8,381,3,225,6,212,2,242,-35,,8,2
15413,2,2071,1,190,5,967,4,216,1,313,3,256,-35,,8,2
53282,2,2381,5,294,3,221,2,403,8,239,2,255,-35,,8,2
28989,2,2340,2,254,8,403,9,266,8,217,9,297,-35,,8,2
93689,1,2021,6,1245,3,226,6,357,8,167,9,268,-35,,8,2
79853,0,1849,7,227,9,230,8,854,5,189,3,242,-35,,8,2
75498,0,2020,7,212,5,498,4,245,9,166,8,292,-35,,8,2
17989,2,2527,1,239,7,277,9,216,8,217,9,273,-35,,8,2
72857,0,2148,7,235,2,294,8,221,5,257,7,279,-35,,8,2
89628,1,2137,8,161,9,267,6,349,2,234,8,251,-35,,8,2
34176,0,1768,3,307,4,198,1,685,7,217,6,241,-35,,8,2
34764,1,2085,3,393,4,280,7,495,6,388,4,261,-35,,8,2
98247,2,1988,9,217,8,298,2,503,4,216,7,275,-35,,8,2
28329,2,1923,2,267,8,276,3,330,4,198,9,269,-35,,8,2
98362,0,2002,9,502,8,281,3,262,6,794,2,283,-35,,8,2
49179,2,1841,4,549,9,226,1,830,7,363,9,305,-35,,8,2
89151,2,1592,8,203,9,343,1,285,5,208,1,274,-35,,8,2
57291,1,1950,5,248,7,294,2,317,9,225,1,261,-35,,8,2
35132,2,2209,3,262,5,211,1,896,3,171,2,273,-35,,8,2
21798,1,1644,2,184,1,239,7,263,9,226,8,278,-35,,8,2
21753,1,1632,2,166,1,762,7,581,5,213,3,301,-35,,8,2
35729,0,1670,3,280,5,266,7,572,2,217,9,278,-35,,8,2
76828,2,2247,7,608,6,212,2,690,2,287,-1,11,8,,8,2
67216,2,2163,6,344,7,376,2,1017,1,331,6,264,-35,,8,2
82172,2,1710,8,276,2,243,1,262,7,527,2,291,-35,,8,2
35341,2,1909,3,184,5,226,3,325,4,207,1,247,-35,,8,2
17985,0,1580,1,317,7,786,9,630,8,208,5,310,-35,,8,2
93248,2,1840,9,540,3,212,2,262,4,185,8,329,-35,,8,2
48515,1,1946,4,175,8,240,5,257,1,163,5,260,-35,,8,2
16216,2,1706,1,577,6,303,2,572,1,216,6,260,-35,,8,2
17682,2,1751,1,240,7,590,6,221,8,330,2,278,-35,,8,2
82913,2,1841,8,535,2,240,9,798,1,185,3,256,-35,,8,2
32179,1,1685,3,207,2,199,1,548,7,172,9,328,-35,,8,2
91348,2,2137,9,370,1,181,3,330,4,167,8,283,-35,,8,2
17247,2,2360,1,253,7,1023,2,739,4,231,7,311,-35,,8,2
83496,1,2322,8,549,3,252,4,495,9,217,6,228,-35,,8,2
54896,2,2221,5,211,4,240,8,281,9,503,6,274,-35,,8,2
21532,1,1942,2,299,1,276,5,335,3,176,2,278,-35,,8,2
16482,2,1791,1,303,6,467,4,181,8,516,2,311,-35,,8,2
54853,2,3281,5,248,4,181,8,657,5,235,3,287,-35,,8,2
54721,2,1846,5,253,4,230,7,540,2,125,1,306,-35,,8,2
51541,2,2000,5,181,1,185,5,258,4,362,1,278,-35,,8,2
67282,0,2576,6,622,7,307,2,740,8,258,2,278,-35,,8,2
93479,2,1846,9,495,3,257,4,872,7,203,9,306,-35,,8,2
41354,1,1921,4,235,1,404,3,207,5,212,4,283,-35,,8,2
75364,2,2123,7,248,5,863,3,927,6,330,4,288,-35,,8,2
53516,2,2123,5,280,3,194,5,225,1,185,6,288,-35,,8,2
16293,0,1916,1,327,6,357,2,231,9,271,3,19,-35,,8,2
64916,0,2703,6,326,4,208,9,458,1,167,6,292,-35,,8,2
13516,1,1869,1,372,3,207,5,276,1,226,6,269,-35,,8,2
51324,0,1882,5,212,1,272,3,148,2,249,4,269,-35,,8,2
85475,0,2017,8,207,5,221,4,303,7,203,5,238,-35,,8,2
57291,1,1720,8,476,5,822,2,281,9,584,1,292,-35,,8,2
83479,2,1995,8,267,3,307,4,367,7,203,9,287,-35,,8,2
48515,1,2007,7,645,8,603,5,202,1,190,5,260,-35,,8,2
75498,0,1788,7,240,5,198,4,194,9,180,8,343,-35,,8,2
51324,0,1808,5,175,1,309,3,148,2,220,4,238,-35,,8,2
67282,0,2571,6,238,7,513,2,276,8,221,2,265,-35,,8,2
79154,2,2017,7,185,9,1185,1,440,5,226,4,329,-35,,8,2
21798,1,1837,2,217,1,312,7,290,9,212,8,255,-35,,8,2
34764,1,2073,3,302,4,294,7,463,6,325,4,315,-35,,8,2
36283,2,1918,3,226,6,225,2,804,8,284,3,269,-35,,8,2
21532,1,1871,2,262,1,490,5,289,3,180,2,283,-35,,8,2
13516,1,1899,1,217,3,217,5,275,1,208,6,269,-35,,8,2
32179,1,1381,3,193,2,212,1,571,7,390,9,319,-35,,8,2
16764,2,1762,1,408,6,671,7,408,6,248,4,301,-35,,8,2
28935,2,2021,2,317,9,221,8,977,3,221,5,251,-35,,8,2
41354,1,1999,4,211,1,281,3,221,5,221,4,265,-35,,8,2
98362,0,1924,9,231,8,403,3,220,6,217,2,251,-35,,8,2
64916,0,2390,6,661,4,286,9,1226,1,281,6,301,-35,,8,2
75176,2,2755,7,280,5,794,1,504,7,267,6,241,-35,,8,2
17985,0,2519,1,453,7,1250,9,303,8,343,5,307,-35,,8,2
82834,2,1791,8,248,2,234,8,931,3,257,4,306,-35,,8,2
79853,0,2683,7,1290,9,945,8,339,5,336,3,337,-35,,8,2
35729,0,1700,3,261,5,225,7,272,2,262,9,278,-35,,8,2
21753,1,1761,2,230,1,654,7,271,5,467,3,305,-35,,8,2
41575,2,2315,4,207,1,367,5,412,7,859,5,246,-35,,8,2
15368,2,2184,1,194,5,886,3,244,6,275,8,292,-35,,8,2
82157,2,2009,8,398,2,157,1,240,5,198,7,274,-35,,8,2
34753,2,1700,3,279,4,199,7,257,5,213,3,264,-35,,8,2
24821,2,1961,2,380,4,176,8,448,2,158,1,246,-35,,8,2
